customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3139,1,0,0,0,56,1,2,2,1,1,1,1,1,1,2,1,0,25.95,1444.05
4645,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,19.1
6219,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65
6220,1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,100.55,7325.1
267,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3474.2
588,1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,75.15,392.65
3385,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,1058.6
6595,0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,89.15,3990.75
6929,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,107.9,7475.85
1437,1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,835.5
3760,0,1,1,0,32,1,2,1,0,0,0,0,2,0,0,1,1,85.95,2628.6
2193,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1718.35
6117,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9
5943,1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,19.5,1193.55
4743,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,1205.5
2726,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,5776.45
3703,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,78.9
6855,0,0,1,1,26,0,1,0,2,2,0,2,0,0,0,0,1,38.85,1025.15
988,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,856.35
1886,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,20.35,122.0
5027,1,0,1,0,70,1,2,1,0,2,2,0,2,0,1,1,0,95.0,6602.9
337,1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,0,74.4,1712.9
5910,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.45,5682.25
1692,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,3,74.3,74.3
2220,1,0,1,0,70,0,1,0,0,2,2,2,0,2,1,1,0,51.05,3635.15
5092,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,0,19.2,702.9
3360,0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,99.55,3734.25
2722,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.0,1144.5
3178,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,4454.25
3576,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,45.3
786,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6
5598,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,1117.55
3994,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,180.25
3442,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.8,19.8
4186,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,930.05
5641,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,110.15
2019,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,333.6
2959,0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,465.05
6281,0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,101.75,1669.4
1681,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,3545.1
2528,0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,504.05
4269,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,25.65,440.2
5657,1,0,1,1,15,1,0,1,2,0,0,0,0,0,0,0,3,75.1,1151.55
6970,0,0,0,0,26,1,0,1,2,0,2,2,0,2,1,1,0,95.85,2475.35
6414,0,0,0,0,23,1,2,0,2,0,0,0,0,0,0,0,2,54.4,1249.25
393,0,1,0,0,4,1,0,1,0,2,0,0,0,0,0,0,2,72.75,317.75
3496,1,0,0,1,29,1,0,2,1,1,1,1,1,1,1,0,3,19.85,535.05
6642,0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,19.05,461.3
2108,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,44.95,431.0
5251,1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,49.55,878.35
3632,1,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.85,335.75
1543,0,0,1,1,69,0,1,0,2,2,2,2,0,0,2,0,0,46.25,3121.4
926,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.35,324.8
4551,1,0,0,0,19,1,2,0,0,0,0,0,2,2,0,0,3,69.6,1394.55
6526,1,1,0,0,39,1,2,1,0,2,0,0,0,2,0,0,2,90.7,3413.25
1777,1,0,0,0,31,1,0,1,0,2,2,0,2,2,0,1,2,101.4,3143.65
1237,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,20.25,439.75
6413,1,0,1,0,14,1,0,0,0,0,0,2,0,0,0,0,0,48.8,664.4
3628,0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,74.35,4759.55
3443,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,19.35,1033.0
3185,1,0,1,1,52,1,0,0,0,2,2,2,2,0,1,1,2,68.75,3482.85
5160,1,0,0,0,28,1,2,1,0,2,0,0,2,2,1,0,2,100.2,2688.45
6286,0,0,0,0,21,1,0,2,1,1,1,1,1,1,2,1,1,20.85,435.25
5941,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,95.9,2448.75
6863,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.35,307.0
4939,1,0,1,0,58,0,1,0,0,0,0,0,2,2,1,1,1,45.0,2689.35
5235,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,1329.2
3550,0,0,1,0,51,1,2,2,1,1,1,1,1,1,2,0,3,25.5,1281.25
1225,1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,48.9,3527.0
1956,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65
2606,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,3,19.6,561.15
4780,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.0,63.6
874,0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,81.3,5129.3
4644,0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,95.2,4285.8
5592,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,93.7
3677,0,0,1,0,71,1,2,0,0,2,2,2,2,2,2,1,1,83.3,5894.5
6969,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.05,25.05
2410,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1160.75
5448,1,0,1,1,34,1,0,1,0,2,2,0,2,0,0,1,2,89.85,3091.75
398,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,49.85,365.55
3824,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,19.8,272.95
2627,1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3632.0
5413,1,1,0,0,12,0,1,0,0,2,0,0,0,0,0,1,1,29.35,381.2
851,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,1,0,19.15,1035.5
973,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,19.1,52.0
4529,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,55.55,2342.2
386,0,0,0,0,9,1,0,1,0,2,2,0,0,0,0,0,2,80.55,653.9
3062,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,20.25,71.2
2457,0,0,1,1,22,1,0,0,0,2,0,0,2,2,1,1,0,69.5,1498.2
6033,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,106.0,4178.65
2579,0,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,25.5,1821.8
608,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15
3303,0,0,0,0,50,1,2,0,0,2,0,2,2,2,2,1,3,79.6,4024.2
3901,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.25,55.25
4147,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,88.05,6520.8
4806,1,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,0,20.4,854.9
2680,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9
4942,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,109.2
2578,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,19.65,92.05
6025,1,0,1,0,48,1,2,0,0,2,2,0,0,2,1,1,1,70.55,3420.5
5778,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85
6380,0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,65.8,4068.0
3036,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,20.05,337.9
397,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,80.0,3168.75
2830,0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,35.4,1412.4
371,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,3974.7
2424,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,80.25,3439.0
5146,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45
2509,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.45,42.45
4865,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45
2733,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75
5822,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,0,1,77.3,5498.2
4214,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.75,96.85
4827,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.9,111.05
2143,1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,29.8,94.4
2819,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1
3473,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,71.95,923.85
517,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.75,141.1
5440,1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,3,56.3,628.65
2486,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,105.25,5576.3
3911,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1046.1
5699,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1245.6
6991,0,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,3,84.45,1287.85
1862,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,53.65,1939.35
632,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.9,118.25
5794,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,452.55
3390,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2696.55
3838,1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,55.3,875.35
4783,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,19.85,1267.05
5558,0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,19.65,494.9
2727,1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,1,3,49.45,799.0
6242,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3
2194,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.1,20.1
2598,1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,20.45,106.9
2557,0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,710.05
5639,1,0,0,0,10,1,2,0,2,0,0,0,0,0,0,1,1,54.5,568.2
311,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1900.25
6215,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15
6245,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.6,8012.75
5512,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65
3018,0,0,1,1,10,1,0,0,0,2,2,0,0,0,0,1,3,55.55,551.3
4913,1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,3,20.55,184.95
6826,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75
1051,1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,1096.65
5763,0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,3684.95
2529,1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,1752.45
3395,0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,7210.85
5468,1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,5264.5
3891,1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,2157.3
5223,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.4,24.4
6764,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,433.95
2922,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,78.45,2435.15
1635,0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,5607.75
3899,0,0,1,1,34,1,2,1,0,0,2,0,2,0,0,0,2,87.45,2874.15
471,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,4433.3
4828,0,0,0,1,10,1,0,1,0,0,2,2,2,0,0,1,2,91.1,964.35
6834,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1974.8
315,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1460.85
6280,1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,951.55
4810,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2
1823,1,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,1,24.8,1600.95
2893,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,399.25
2737,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55
4805,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7
5049,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,2171.15
1985,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8
858,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,292.4
2945,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,317.25
3014,1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20.0,218.55
2993,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9
4293,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,1423.35
4602,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,3068.6
4470,1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,4690.65
215,1,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,102.5,6157.6
735,0,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.35,1442.65
5362,1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,3369.05
5107,1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,4671.65
2315,1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3474.05
4109,1,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1875.55
1244,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,20.85,272.35
6771,0,0,0,1,41,1,2,1,0,2,0,0,2,0,0,1,0,88.5,3645.05
5023,0,0,0,0,4,0,1,0,2,0,2,0,0,0,0,0,3,35.0,135.75
6452,0,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,55.15,1319.85
5169,0,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,50.95,229.4
1380,0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,370.25
736,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1
3447,0,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,80.2,5714.2
1518,0,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,49.3,1233.25
6478,0,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,84.35,3571.6
920,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,83.3
2981,1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,117.2,8035.95
971,0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,579.4
1802,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6
5508,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,3066.45
5519,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,305.55
85,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,109.95,7634.25
3624,1,1,0,0,38,1,2,1,0,0,0,0,2,2,0,0,2,94.75,3653.0
6783,0,0,1,1,3,1,0,1,0,2,0,2,0,0,0,1,2,80.0,241.3
151,0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,3870.3
1863,0,0,1,0,15,1,2,2,1,1,1,1,1,1,2,0,3,25.2,387.9
4292,0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,527.5
6955,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45
4343,0,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,44.8,2104.55
6432,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3
2956,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2,19.2
1652,0,0,0,0,37,1,0,1,0,2,2,0,0,0,1,0,2,80.05,3019.1
6794,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,107.35,7051.95
6447,0,0,1,0,26,0,1,0,2,2,2,0,2,0,1,0,0,47.85,1190.5
4734,1,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,70.8,4448.8
3526,1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,255.25
2712,0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,146.9
1488,1,1,1,0,18,1,0,0,2,0,0,0,0,2,0,1,1,59.1,1011.05
2745,0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,3,25.55,1714.95
5711,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5
2943,0,0,0,1,28,1,0,2,1,1,1,1,1,1,0,0,3,20.25,535.35
3548,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,75.55
478,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9
5427,1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35
6665,1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,6273.4
1121,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25
3808,0,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,50.3,908.75
5876,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3
5367,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.3,46.3
3183,1,0,0,1,12,1,0,2,1,1,1,1,1,1,2,0,0,19.35,212.3
221,0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,4443.45
6903,1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,25.0,316.2
5931,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.3,1079.05
572,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.35,564.65
1041,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,1095.65
6124,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,6161.9
4260,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05
773,0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,2106.05
258,1,0,0,0,40,0,1,0,2,2,2,0,2,2,1,0,1,62.05,2511.55
3210,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,318.6
4491,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,74.15,811.8
917,0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,7323.15
1744,0,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.05,186.05
4910,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,20.9,454.0
1469,0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,7521.95
612,0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,1056.95
5432,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.15,44.15
769,0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,53.9,834.15
6433,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45
3153,1,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,85.05,999.8
4992,0,0,0,0,54,0,1,0,2,0,0,2,0,2,1,0,0,44.1,2369.7
6257,0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,6297.65
1527,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,239.55
2729,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,59.2
3865,1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,1461.45
2525,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,3,19.95,416.4
472,1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6
6103,0,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,74.65,4869.35
2553,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9
2423,1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,57.5,3265.95
3913,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2
2710,1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,19.65,358.15
1255,1,0,1,0,31,1,0,1,0,0,2,0,2,2,1,1,2,93.8,2939.8
5046,1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,4652.4
944,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,4408.45
3266,0,1,0,0,11,1,2,0,2,0,0,0,0,0,0,1,2,55.6,580.8
3761,0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,2495.2
3482,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,180.3
1994,1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,5913.95
1724,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,158.4
5360,0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,104.2
2539,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1389.35
6773,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,19.4
1859,1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1629.2
4072,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,6033.1
265,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.3,44.4
3663,1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,95.1
6265,0,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,79.85,3320.75
4447,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1867.7
5804,1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,438.0
3191,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45
5318,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1
1020,0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3972.25
2461,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,155.9
6005,0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,3673.15
6760,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6
424,1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,1126.75
5129,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,73.45
5414,0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2413.05
3268,1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,6912.7
6375,1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,1581.95
4817,1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,5586.45
3956,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,5846.65
1124,0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,6424.7
2160,0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,6018.65
5970,0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,3373.4
4206,1,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,84.3,1537.9
2996,0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,1080.55
3487,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2
6762,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,82.85
4744,0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,2016.45
512,0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,5327.25
4563,0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,20.95,683.25
799,0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,1263.05
1431,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3
3363,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,7714.65
3462,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,188.7
5013,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,5549.4
3418,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,130.5
3747,0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,2621.75
3406,0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,1875.25
