SeniorCitizen,tenure,MonthlyCharges,Partner_Yes,Dependents_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,41,79.85,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,3,70.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,52,64.3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True
0,1,94.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,26,93.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,14,86.3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,9,19.85,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,40,84.9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,63,81.2,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False
0,32,75.5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,28,35.9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,62,89.1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,9,54.8,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,60,60.8,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,69,26.0,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,23,79.1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,2,47.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,70,114.3,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,67,107.05,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,38,95.1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,64,25.55,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,51,111.55,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1,74.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,46,101.1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,36,53.65,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,64,68.3,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True
0,55,75.0,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,16,73.85,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,68,19.95,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,40,20.4,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,2,20.2,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,31,99.95,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,36,95.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,59,93.85,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,70,25.15,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,72,55.3,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,2,45.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,15,68.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,45,113.3,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,1,19.95,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,11,80.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1,50.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,7,95.6,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,64,94.25,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,54,105.4,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,3,20.85,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,2,95.15,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,67,19.8,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,5,88.9,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0,3,80.0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,19,25.35,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,7,19.95,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,23,34.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,72,108.95,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,5,25.05,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,100.8,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,68,58.25,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,31,21.0,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1,78.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,18,23.75,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,6,49.45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,32,20.5,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,6,48.95,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,8,20.15,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,51,24.75,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,2,25.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,6,98.15,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,40.2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,46,35.05,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,57,94.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,72,104.9,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,23,59.7,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,1,25.75,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,58,75.8,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,51,86.35,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,72,117.15,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,7,35.3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,25,74.3,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,46,19.25,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,67,49.35,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,42,92.15,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,18,101.3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,29,85.8,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,61,103.9,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
0,1,44.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,44,53.95,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,60,106.15,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,7,93.85,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,48,29.9,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,33,66.4,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,71,80.7,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False
0,1,74.35,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,4,44.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,4,55.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,10,35.75,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,14,50.45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,26,49.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,7,64.2,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,84.6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,11,64.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,1,79.6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,41,80.25,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,43,100.55,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,68,55.9,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,71,49.35,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,47,85.2,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,57,59.3,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,20,20.05,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,26,19.8,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,70,114.6,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,66,110.9,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
1,32,85.3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,41,98.4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,14,61.4,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,70,115.55,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,55,100.15,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,1,69.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,71,69.2,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,70,19.55,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1,59.55,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,72,26.1,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,2,80.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,37,64.65,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,13,19.3,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,66,104.55,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,12,21.05,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,33,54.6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,63,81.55,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,24,24.1,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,48,60.6,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0,50,108.25,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
1,68,107.15,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,1,20.4,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,18,20.05,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,21,104.4,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,1,19.15,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,31,79.85,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,53,60.6,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,69,35.75,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,68,83.65,True,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
0,26,69.5,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,72,24.85,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,67,25.6,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,14,89.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,26,35.4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,45,53.3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0,21,94.3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,36,55.8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,43,94.5,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,2,20.0,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,32,106.35,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,12,74.75,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,24,80.25,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,50,103.05,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,41,101.6,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,52,94.6,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,1,73.65,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,66,105.95,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,2,100.2,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,10,19.85,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,12,21.15,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1,20.2,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1,75.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,49,55.35,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0,60,25.0,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,46,38.25,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,3,19.75,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,5,19.95,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,72,84.1,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,51,75.2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,18,19.25,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,89.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,6,80.8,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,57,107.95,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
0,6,49.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,24,89.55,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,7,85.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,72,98.2,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,7,20.05,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,40,104.5,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,71,19.45,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,47,20.05,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,65,99.05,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False
1,8,100.6,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,70.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,15,55.2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,26,20.05,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,48,24.35,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,60,19.85,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,11,60.9,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,50,35.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,31,101.4,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,3,69.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,2,69.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,30,20.7,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,45.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,72,109.55,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1,50,75.15,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,52,103.05,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,66,90.05,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1,54.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,4,42.4,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,55,56.8,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,35,60.55,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,60,115.25,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,41,102.6,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
1,33,24.9,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,35,24.3,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,71,47.05,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0,13,64.75,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,24,49.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,23,20.75,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,45,24.45,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,70,116.55,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,18,93.9,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,50,105.95,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,4,75.35,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1,24.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,16,90.8,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,63,102.6,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,65,108.65,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1,71,104.05,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,67,104.6,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,38,91.7,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,2,19.95,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,52,105.0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,4,25.45,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,40,80.75,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0,1,19.5,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,54,24.05,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,31,35.4,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,27,70.55,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,71.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,27,84.8,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,1,45.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,72,23.3,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,49,99.4,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,66,104.05,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,63,96.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0,55,100.9,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,12,98.1,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,72,109.95,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,5,89.15,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,57,19.6,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,34,65.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,31,89.3,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,1,71.35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,67,72.35,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
1,1,43.3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,2,44.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,50.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1,30,91.7,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,1,84.85,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,71,104.65,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,58,106.45,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,27,94.55,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,49,19.9,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,64,93.4,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,42,101.75,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,67,105.4,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,69,104.7,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
0,66,89.4,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,39,101.25,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,2,20.35,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,59,44.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,24,69.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,69,81.95,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,38,103.65,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,19.75,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,68,88.0,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,30,83.55,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,37,90.35,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,40,19.6,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,72,94.25,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1,19.3,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,37,19.85,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,72,55.65,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,18,50.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,35.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,27,19.55,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,35,20.1,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,48,75.15,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,61,84.9,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,1,19.55,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,67,94.65,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,36,54.45,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
